date,fips,county,state,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean
2020-12-14,46057,Hamlin,SD,6164,8.76525,0.0253779,0.327269
2020-12-14,01013,Butler,AL,19448,24.7088,0.0253625,0.275806
2020-12-14,17163,St. Clair,IL,259686,356.2,0.0253448,0.219215
2020-12-14,29071,Franklin,MO,103967,148.614,0.0253327,0.210074
2020-12-14,36063,Niagara,NY,209281,347.981,0.0252981,0.109471
2020-12-14,17009,Brown,IL,6578,8.952,0.025287,0.194213
2020-12-14,13107,Emanuel,GA,22646,49.9235,0.0252624,0.263519
2020-12-14,29067,Douglas,MO,13185,17.6114,0.0252614,0.15177
2020-12-14,19151,Pocahontas,IA,6619,7.76279,0.0252566,0.349665
2020-12-14,56017,Hot Springs,WY,4413,5.27885,0.0252529,0.161758
2020-12-14,06007,Butte,CA,219186,355.828,0.0252529,0.0925728
2020-12-14,20139,Osage,KS,15949,17.5865,0.0252485,0.159887
2020-12-14,12091,Okaloosa,FL,210738,361.126,0.0252468,0.190515
2020-12-14,34011,Cumberland,NJ,149527,265.469,0.0251997,0.200241
2020-12-14,08103,Rio Blanco,CO,6324,4.24882,0.0251997,0.119954
2020-12-14,19015,Boone,IA,26234,40.2051,0.0251695,0.231513
2020-12-14,37155,Robeson,NC,130625,218.126,0.0251633,0.231138
2020-12-14,27129,Renville,MN,14548,17.3641,0.0251618,0.257061
2020-12-14,17129,Menard,IL,12196,15.4172,0.0251402,0.171048
2020-12-14,19029,Cass,IA,12836,14.2017,0.0251397,0.259097
2020-12-14,29061,Daviess,MO,8278,12.9524,0.0251392,0.183856
2020-12-14,27083,Lyon,MN,25474,27.8976,0.0251372,0.327275
2020-12-14,05005,Baxter,AR,41932,63.6452,0.0251349,0.151312
2020-12-14,19155,Pottawattamie,IA,93206,116.241,0.0251079,0.290299
2020-12-14,17131,Mercer,IL,15437,14.155,0.0250948,0.199486
2020-12-14,30017,Custer,MT,11402,16.0713,0.0250771,0.276148
2020-12-14,36121,Wyoming,NY,39859,60.0455,0.0250675,0.0864985
2020-12-14,29151,Osage,MO,13615,20.6788,0.0250539,0.282684
2020-12-14,44001,Bristol,RI,48479,83.9932,0.0250486,0.119619
2020-12-14,51071,Giles,VA,16720,27.7773,0.0250295,0.0977596
2020-12-14,37119,Mecklenburg,NC,1.11036e+06,1703.24,0.0250251,0.17799
2020-12-14,51069,Frederick,VA,89313,128.657,0.0249931,0.130125
2020-12-14,29079,Grundy,MO,9850,13.9741,0.0249842,0.236575
2020-12-14,27133,Rock,MN,9315,5.91419,0.0249466,0.325598
2020-12-14,48375,Potter,TX,117415,109.309,0.0249387,0.451753
2020-12-14,29157,Perry,MO,19136,21.5879,0.0249345,0.344789
2020-12-14,51031,Campbell,VA,54885,95.8999,0.0249308,0.105585
2020-12-14,48507,Zavala,TX,11840,16.3477,0.0249302,0.25862
2020-12-14,22097,St. Landry,LA,82124,100.211,0.0249274,0.259885
2020-12-14,16021,Boundary,ID,12245,16.7398,0.0249137,0.143614
2020-12-14,27159,Wadena,MN,13682,14.6798,0.0249115,0.237881
2020-12-14,29133,Mississippi,MO,13180,8.9768,0.0249113,0.299076
2020-12-14,20007,Barber,KS,4427,3.72916,0.0248955,0.195854
2020-12-14,55047,Green Lake,WI,18913,21.7155,0.0248928,0.291831
2020-12-14,45047,Greenwood,SC,70811,111.641,0.0248857,0.202789
2020-12-14,51019,Bedford,VA,78997,117.404,0.0248833,0.113595
2020-12-14,48065,Carson,TX,5926,7.35317,0.0248821,0.157729
2020-12-14,30091,Sheridan,MT,3309,1.40624,0.0248785,0.357325
2020-12-14,46013,Brown,SD,38839,46.7167,0.0248482,0.387583
2020-12-14,46121,Todd,SD,10177,6.62875,0.0248444,0.383638
2020-12-14,28113,Pike,MS,39288,62.8283,0.0248436,0.226477
2020-12-14,29215,Texas,MO,25398,24.3172,0.0248182,0.169921
2020-12-14,54051,Marshall,WV,30531,43.6979,0.0248071,0.170346
2020-12-14,12107,Putnam,FL,74521,111.419,0.0247796,0.17449
2020-12-14,21197,Powell,KY,12359,15.6693,0.0247717,0.167519
2020-12-14,54017,Doddridge,WV,8448,14.4148,0.0247548,0.0756329
2020-12-14,39055,Geauga,OH,93649,121.539,0.0247435,0.138653
2020-12-14,22065,Madison,LA,10951,18.4834,0.0247339,0.382928
2020-12-14,26059,Hillsdale,MI,45605,81.5857,0.0247111,0.177844
2020-12-14,35011,De Baca,NM,1748,1.1735,0.0246579,0.147861
2020-12-14,37105,Lee,NC,61779,106.679,0.0246485,0.182261
2020-12-14,48335,Mitchell,TX,8545,5.20796,0.0246442,0.181958
2020-12-14,13285,Troup,GA,69922,112.372,0.0246382,0.25639
2020-12-14,55045,Green,WI,36960,50.7997,0.0246321,0.1996
2020-12-14,37193,Wilkes,NC,68412,103.207,0.0246143,0.173837
2020-12-14,54053,Mason,WV,26516,32.5284,0.0246024,0.100902
2020-12-14,08117,Summit,CO,31011,52.7136,0.0245959,0.221967
2020-12-14,08003,Alamosa,CO,16233,11.4283,0.0245642,0.174451
2020-12-14,55029,Door,WI,27668,29.9397,0.0245554,0.246459
2020-12-14,13083,Dade,GA,16116,23.4051,0.0245447,0.156265
2020-12-14,38097,Traill,ND,8036,4.51624,0.0245427,0.326038
2020-12-14,13087,Decatur,GA,26404,37.943,0.0245387,0.278733
2020-12-14,25025,Suffolk,MA,803907,1171.07,0.0245377,0.262572
2020-12-14,29127,Marion,MO,28530,36.7008,0.0245174,0.274449
2020-12-14,35047,San Miguel,NM,27277,41.7797,0.0245142,0.0876167
2020-12-14,21077,Gallatin,KY,8869,1.80649,0.0245015,0.149577
2020-12-14,19119,Lyon,IA,11755,16.4784,0.0244878,0.346017
2020-12-14,31025,Cass,NE,26248,35.4236,0.0244805,0.189808
2020-12-14,27011,Big Stone,MN,4991,2.88228,0.0244761,0.253747
2020-12-14,08071,Las Animas,CO,14506,25.5947,0.024465,0.0940066
2020-12-14,17061,Greene,IL,12969,12.8084,0.0244584,0.246653
2020-12-14,54099,Wayne,WV,39402,60.8028,0.0244557,0.119045
2020-12-14,31111,Lincoln,NE,34914,31.2129,0.0244471,0.26041
2020-12-14,21163,Meade,KY,28572,30.8773,0.02444,0.118604
2020-12-14,27131,Rice,MN,66972,80.8706,0.0244326,0.249953
2020-12-14,21121,Knox,KY,31145,45.0547,0.0244309,0.166132
2020-12-14,46123,Tripp,SD,5441,5.02803,0.0244299,0.387326
2020-12-14,55115,Shawano,WI,40899,54.6293,0.0244297,0.352848
2020-12-14,29229,Wright,MO,18289,25.7895,0.0244291,0.181588
2020-12-14,28147,Walthall,MS,14286,24.4898,0.0244223,0.279417
2020-12-14,45003,Aiken,SC,170872,243.304,0.0244132,0.169139
2020-12-14,34031,Passaic,NJ,501826,705.413,0.0244104,0.457997
2020-12-14,42063,Indiana,PA,84073,91.2349,0.0244064,0.142651
2020-12-14,13305,Wayne,GA,29927,59.1379,0.0243955,0.237332
2020-12-14,08081,Moffat,CO,13283,14.7376,0.024392,0.116175
2020-12-14,21033,Caldwell,KY,12747,11.875,0.0243736,0.210926
2020-12-14,06079,San Luis Obispo,CA,283111,472.311,0.024357,0.104905
2020-12-14,13117,Forsyth,GA,244252,405.369,0.0243478,0.141916
2020-12-14,22051,Jefferson,LA,432493,627.845,0.0243434,0.304603
2020-12-14,08063,Kit Carson,CO,7097,5.47791,0.0243374,0.194586
2020-12-14,21165,Menifee,KY,6489,12.8213,0.0243274,0.0957155
2020-12-14,25013,Hampden,MA,466372,728.611,0.0243272,0.185262
2020-12-14,54105,Wirt,WV,5821,13.0226,0.0243135,0.0962834
2020-12-14,48459,Upshur,TX,41753,69.6499,0.0243115,0.136725
2020-12-14,31007,Banner,NE,745,0.816373,0.0243017,0.106753
2020-12-14,51023,Botetourt,VA,33419,64.4036,0.0242963,0.114704
2020-12-14,29173,Ralls,MO,10309,17.4976,0.0242793,0.212369
2020-12-14,13045,Carroll,GA,119992,176.291,0.0242704,0.218479
2020-12-14,31035,Clay,NE,6203,6.43192,0.0242611,0.26632
2020-12-14,17195,Whiteside,IL,55175,83.1799,0.0242548,0.256671
2020-12-14,17039,De Witt,IL,15638,22.6324,0.0242419,0.161486
2020-12-14,21203,Rockcastle,KY,16695,19.3998,0.0242405,0.150772
2020-12-14,37079,Greene,NC,21069,24.8245,0.0242365,0.225742
2020-12-14,42045,Delaware,PA,566747,851.813,0.0242325,0.191579
2020-12-14,06017,El Dorado,CA,192843,274.268,0.0242259,0.0798569
2020-12-14,54039,Kanawha,WV,178124,278.85,0.0242202,0.131508
2020-12-14,18179,Wells,IN,28296,29.336,0.0241896,0.201135
2020-12-14,06087,Santa Cruz,CA,273213,446.705,0.0241785,0.0873127
2020-12-14,08121,Washington,CO,4908,3.58787,0.0241784,0.218031
2020-12-14,36051,Livingston,NY,62914,114.561,0.0241521,0.0733881
2020-12-14,37153,Richmond,NC,44829,54.4012,0.0241503,0.180374
2020-12-14,34025,Monmouth,NJ,618795,1014.42,0.0241494,0.23434
2020-12-14,19115,Louisa,IA,11035,17.0986,0.0241461,0.409872
2020-12-14,32021,Mineral,NV,4505,3.93418,0.0241401,0.138679
2020-12-14,25027,Worcester,MA,830622,1272.71,0.0241394,0.168141
2020-12-14,13269,Taylor,GA,8020,12.4271,0.0241029,0.216455
2020-12-14,13059,Clarke,GA,128331,179.592,0.0241022,0.260076
2020-12-14,31155,Saunders,NE,21578,30.1831,0.0240988,0.245772
2020-12-14,01019,Cherokee,AL,26196,39.2821,0.0240825,0.173176
2020-12-14,17075,Iroquois,IL,27114,27.2621,0.0240641,0.256382
2020-12-14,51163,Rockbridge,VA,22573,41.4315,0.0240549,0.0749866
2020-12-14,54109,Wyoming,WV,20394,38.8029,0.0240491,0.148266
2020-12-14,22111,Union,LA,22108,37.6688,0.0240431,0.281041
2020-12-14,09003,Hartford,CT,891720,1050.34,0.0240353,0.180196
2020-12-14,21211,Shelby,KY,49024,65.4313,0.0240274,0.190153
2020-12-14,54037,Jefferson,WV,57146,79.7621,0.0240264,0.110855
2020-12-14,37013,Beaufort,NC,46994,75.3084,0.0240122,0.154261
2020-12-14,13121,Fulton,GA,1.06394e+06,1803.09,0.0239971,0.190254
2020-12-14,05047,Franklin,AR,17715,26.2575,0.0239806,0.194516
2020-12-14,27085,McLeod,MN,35893,30.2094,0.0239786,0.249674
2020-12-14,01061,Geneva,AL,26271,46.8611,0.0239749,0.196217
2020-12-14,21175,Morgan,KY,13309,13.305,0.0239659,0.116984
2020-12-14,36073,Orleans,NY,40352,65.826,0.023927,0.0935132
2020-12-14,46067,Hutchinson,SD,7291,6.7342,0.0239156,0.323034
2020-12-14,42101,Philadelphia,PA,1.58406e+06,1858.55,0.0239038,0.22847
2020-12-14,29083,Henry,MO,21824,22.271,0.0239011,0.222099
2020-12-14,46003,Aurora,SD,2751,5.13172,0.0238972,0.510592
2020-12-14,30087,Rosebud,MT,8937,10.8898,0.0238934,0.38164
2020-12-14,18075,Jay,IN,20436,18.9546,0.0238916,0.22253
2020-12-14,51153,Prince William,VA,470335,876.207,0.0238912,0.193055
2020-12-14,48495,Winkler,TX,8010,0.344205,0.0238874,0.22958
2020-12-14,18123,Perry,IN,19169,29.0713,0.023875,0.185602
2020-12-14,30053,Lincoln,MT,19980,30.0003,0.0238691,0.17202
2020-12-14,01081,Lee,AL,164542,242.994,0.0238602,0.211516
2020-12-14,20055,Finney,KS,36467,23.9984,0.0238484,0.56617
2020-12-14,26145,Saginaw,MI,190539,207.801,0.0238314,0.204842
2020-12-14,48411,San Saba,TX,6055,7.70264,0.0238308,0.229105
2020-12-14,13261,Sumter,GA,29524,41.9347,0.0238302,0.256896
2020-12-14,20003,Anderson,KS,7858,12.6824,0.0238099,0.207349
2020-12-14,46081,Lawrence,SD,25844,30.0374,0.0238067,0.32964
2020-12-14,46087,McCook,SD,5586,8.23116,0.0237997,0.415247
2020-12-14,31159,Seward,NE,17284,19.9668,0.0237683,0.201454
2020-12-14,27161,Waseca,MN,18612,23.7665,0.0237515,0.269972
2020-12-14,21067,Fayette,KY,323152,383.352,0.0237387,0.218888
2020-12-14,19065,Fayette,IA,19650,39.7926,0.0237158,0.227544
2020-12-14,55063,La Crosse,WI,118016,145.162,0.023713,0.278798
2020-12-14,21063,Elliott,KY,7517,8.77292,0.0237105,0.310426
2020-12-14,17069,Hardin,IL,3821,4.81219,0.0236874,0.156541
2020-12-14,54097,Upshur,WV,24176,51.7427,0.0236789,0.0926347
2020-12-14,30111,Yellowstone,MT,161300,163.732,0.0236688,0.278302
2020-12-14,38069,Pierce,ND,3975,5.86196,0.0236664,0.360555
2020-12-14,54049,Marion,WV,56072,95.2644,0.0236654,0.082732
2020-12-14,22091,St. Helena,LA,10132,10.7538,0.0236654,0.228037
2020-12-14,55007,Bayfield,WI,15036,14.7146,0.0236561,0.197933
2020-12-14,37133,Onslow,NC,197938,238.653,0.0236541,0.126725
2020-12-14,13021,Bibb,GA,153159,266.814,0.0236466,0.230248
2020-12-14,16067,Minidoka,ID,21039,29.9944,0.0236322,0.331758
2020-12-14,30103,Treasure,MT,696,1.7268,0.0236184,0.203993
2020-12-14,17087,Johnson,IL,12417,16.6607,0.0236145,0.223183
2020-12-14,18111,Newton,IN,13984,12.762,0.023612,0.193267
2020-12-14,53049,Pacific,WA,22471,9.64051,0.0235817,0.0735503
2020-12-14,55125,Vilas,WI,22195,26.1251,0.023581,0.233303
2020-12-14,37185,Warren,NC,19731,16.6986,0.0235724,0.170734
2020-12-14,38105,Williams,ND,37589,26.2326,0.0235691,0.300292
2020-12-14,12109,St. Johns,FL,264672,439.565,0.023562,0.154384
2020-12-14,29051,Cole,MO,76745,105.436,0.0235599,0.330398
2020-12-14,48211,Hemphill,TX,3819,7.01549,0.0235575,0.289859
2020-12-14,48151,Fisher,TX,3830,2.3049,0.0235554,0.194244
2020-12-14,32023,Nye,NV,46523,44.4676,0.0235503,0.141263
2020-12-14,45069,Marlboro,SC,26118,35.7068,0.0235484,0.240406
2020-12-14,12121,Suwannee,FL,44417,86.5293,0.0235246,0.309138
2020-12-14,13079,Crawford,GA,12404,18.0842,0.0235218,0.111735
2020-12-14,45039,Fairfield,SC,22347,30.5685,0.0235121,0.214894
2020-12-14,54035,Jackson,WV,28576,41.6393,0.023502,0.112562
2020-12-14,30003,Big Horn,MT,13319,5.56823,0.0234736,0.495042
2020-12-14,29225,Webster,MO,39592,47.381,0.0234553,0.197474
2020-12-14,22121,West Baton Rouge,LA,26465,36.1856,0.0234496,0.232181
2020-12-14,55121,Trempealeau,WI,29649,28.2921,0.0234093,0.320701
2020-12-14,45059,Laurens,SC,67493,118.966,0.0234086,0.177713
2020-12-14,16049,Idaho,ID,16667,24.5986,0.0234054,0.199213
2020-12-14,21065,Estill,KY,14106,19.8869,0.0233992,0.138935
2020-12-14,05091,Miller,AR,43257,90.3706,0.0233878,0.205592
2020-12-14,36059,Nassau,NY,1.35692e+06,2364.98,0.0233839,0.381515
2020-12-14,22017,Caddo,LA,240204,372.501,0.0233814,0.258478
2020-12-14,48033,Borden,TX,654,0,0.0233743,0.0971031
2020-12-14,08001,Adams,CO,517421,628.793,0.0233633,0.239142
2020-12-14,21099,Hart,KY,19035,23.3082,0.023354,0.197115
2020-12-14,46089,McPherson,SD,2379,2.46015,0.0233462,0.25291
2020-12-14,34023,Middlesex,NJ,825062,1240.67,0.0233442,0.285147
2020-12-14,55071,Manitowoc,WI,78981,82.924,0.0233358,0.275162
2020-12-14,56015,Goshen,WY,13211,18.1095,0.0233151,0.240389
2020-12-14,55073,Marathon,WI,135692,172.737,0.0233118,0.300977
2020-12-14,51133,Northumberland,VA,12095,18.4717,0.0232986,0.108074
2020-12-14,34007,Camden,NJ,506471,772.589,0.0232485,0.225327
2020-12-14,21183,Ohio,KY,23994,25.8144,0.023248,0.194252
2020-12-14,30011,Carter,MT,1252,0.319143,0.0232084,0.370332
2020-12-14,48249,Jim Wells,TX,40482,68.3305,0.0231961,0.23765
2020-12-14,22123,West Carroll,LA,10830,12.563,0.0231958,0.251325
2020-12-14,33017,Strafford,NH,130633,173.472,0.0231844,0.0717879
2020-12-14,48227,Howard,TX,36664,61.3021,0.0231808,0.359353
2020-12-14,21023,Bracken,KY,8303,8.69817,0.023163,0.105685
2020-12-14,42089,Monroe,PA,170271,242.256,0.0231601,0.139708
2020-12-14,06113,Yolo,CA,220500,313.288,0.0231592,0.107034
2020-12-14,37047,Columbus,NC,55508,96.8506,0.0231469,0.2012
2020-12-14,48041,Brazos,TX,229211,264.246,0.0231421,0.217147
2020-12-14,19089,Howard,IA,9158,12.0204,0.023136,0.252079
2020-12-14,17073,Henry,IL,48913,64.5255,0.0231343,0.218699
2020-12-14,17127,Massac,IL,13772,20.1269,0.0231265,0.181098
2020-12-14,46091,Marshall,SD,4935,4.49355,0.0231206,0.175746
2020-12-14,06009,Calaveras,CA,45905,73.1383,0.0231192,0.0686162
2020-12-14,21031,Butler,KY,12879,13.6081,0.0230913,0.224645
2020-12-14,18135,Randolph,IN,24665,28.75,0.0230714,0.223858
2020-12-14,19189,Winnebago,IA,10354,8.50994,0.023069,0.349633
2020-12-14,37165,Scotland,NC,34823,38.5618,0.0230615,0.219919
2020-12-14,48483,Wheeler,TX,5056,7.45395,0.0230609,0.231377
2020-12-14,51193,Westmoreland,VA,18015,26.886,0.0230267,0.126344
2020-12-14,55067,Langlade,WI,19189,21.8092,0.0230232,0.316511
2020-12-14,13199,Meriwether,GA,21167,35.1711,0.02302,0.181736
2020-12-14,19167,Sioux,IA,34855,36.1833,0.0230178,0.413277
2020-12-14,31051,Dixon,NE,5636,8.56302,0.0230135,0.280346
2020-12-14,48223,Hopkins,TX,37084,40.4769,0.0230132,0.202264
2020-12-14,45021,Cherokee,SC,57300,79.7775,0.023013,0.167767
2020-12-14,20201,Washington,KS,5406,3.19813,0.0230065,0.247124
2020-12-14,22031,De Soto,LA,27463,35.4449,0.0230026,0.232438
2020-12-14,27125,Red Lake,MN,4055,5.04502,0.0230016,0.222473
2020-12-14,19083,Hardin,IA,16846,17.0044,0.022999,0.283921
2020-12-14,34029,Ocean,NJ,607186,978.339,0.0229989,0.245731
2020-12-14,12063,Jackson,FL,46414,55.9696,0.0229937,0.327148
2020-12-14,16031,Cassia,ID,24030,18.2716,0.0229777,0.35797
2020-12-14,17011,Bureau,IL,32628,42.5669,0.0229761,0.243122
2020-12-14,36001,Albany,NY,305506,518.316,0.0229733,0.114407
2020-12-14,35017,Grant,NM,26998,27.796,0.0229563,0.0938774
2020-12-14,54079,Putnam,WV,56450,96.6739,0.022942,0.140516
2020-12-14,20137,Norton,KS,5361,9.38069,0.0229265,0.708205
2020-12-14,12077,Liberty,FL,8354,15.9051,0.0229253,0.302451
2020-12-14,39105,Meigs,OH,22907,28.5436,0.0229181,0.108459
2020-12-14,34017,Hudson,NJ,672391,1081.55,0.0229169,0.393829
2020-12-14,29217,Vernon,MO,20563,27.8366,0.0229015,0.155905
2020-12-14,31137,Phelps,NE,9034,11.1206,0.0228988,0.242923
2020-12-14,48183,Gregg,TX,123945,179.925,0.0228672,0.190883
2020-12-14,51683,Manassas,VA,41085,65.6195,0.0228627,0.28271
2020-12-14,35013,Dona Ana,NM,218195,352.188,0.0228581,0.238764
2020-12-14,48417,Shackelford,TX,3265,3.50646,0.0228414,0.158838
2020-12-14,22105,Tangipahoa,LA,134758,143.898,0.0228355,0.228074
2020-12-14,54015,Clay,WV,8508,8.67617,0.0228234,0.0810461
2020-12-14,20067,Grant,KS,7150,4.79737,0.0228067,0.421531
2020-12-14,51093,Isle of Wight,VA,37109,56.619,0.0228054,0.134052
2020-12-14,29175,Randolph,MO,24748,32.4939,0.0228026,0.21424
2020-12-14,20171,Scott,KS,4823,1.91685,0.0227828,0.374969
2020-12-14,37091,Hertford,NC,23677,28.1952,0.0227814,0.178589
2020-12-14,17067,Hancock,IL,17708,25.5194,0.022761,0.209842
2020-12-14,19101,Jefferson,IA,18295,28.0077,0.022748,0.176926
2020-12-14,45065,McCormick,SC,9463,14.7852,0.0227285,0.163389
2020-12-14,31067,Gage,NE,21513,23.5698,0.0227203,0.25631
2020-12-14,42029,Chester,PA,524989,613.368,0.022717,0.125534
2020-12-14,12003,Baker,FL,29210,45.8182,0.0227136,0.273955
2020-12-14,27045,Fillmore,MN,21067,26.4197,0.0227054,0.148301
2020-12-14,01087,Macon,AL,18068,29.3885,0.0226962,0.18646
2020-12-14,48083,Coleman,TX,8175,13.374,0.0226956,0.144501
2020-12-14,27015,Brown,MN,25008,26.3151,0.0226895,0.232304
2020-12-14,19045,Clinton,IA,46429,46.9675,0.0226894,0.293294
2020-12-14,27127,Redwood,MN,15170,13.2661,0.0226633,0.249867
2020-12-14,09009,New Haven,CT,854757,974.474,0.0226581,0.204686
2020-12-14,36049,Lewis,NY,26296,55.2332,0.0226532,0.0748601
2020-12-14,48489,Willacy,TX,21358,25.6707,0.0226389,0.296049
2020-12-14,17063,Grundy,IL,51054,59.0468,0.0226354,0.219296
2020-12-14,13093,Dooly,GA,13390,19.9684,0.0226353,0.203644
2020-12-14,36053,Madison,NY,70941,92.6003,0.0226236,0.0945594
2020-12-14,17013,Calhoun,IL,4739,2.3236,0.0226191,0.221221
2020-12-14,48355,Nueces,TX,362294,535.506,0.0226174,0.304645
2020-12-14,37009,Ashe,NC,27203,36.7541,0.0226027,0.129718
2020-12-14,21109,Jackson,KY,13329,17.6923,0.0225976,0.208853
2020-12-14,37069,Franklin,NC,69685,81.2423,0.0225877,0.135713
2020-12-14,21239,Woodford,KY,26734,24.843,0.0225822,0.142841
2020-12-14,54001,Barbour,WV,16441,34.6018,0.0225779,0.113597
2020-12-14,46047,Fall River,SD,6713,6.52162,0.0225777,0.22344
2020-12-14,29161,Phelps,MO,44573,68.8536,0.0225729,0.181236
2020-12-14,48063,Camp,TX,13094,20.7401,0.0225713,0.204202
2020-12-14,29069,Dunklin,MO,29131,24.5412,0.0225712,0.245448
2020-12-14,08041,El Paso,CO,720403,825.609,0.0225694,0.168907
2020-12-14,20161,Riley,KS,74232,73.5735,0.0225682,0.211107
2020-12-14,29129,Mercer,MO,3617,3.06783,0.0225609,0.129824
2020-12-14,13225,Peach,GA,27546,50.0345,0.0225312,0.183404
2020-12-14,30007,Broadwater,MT,6237,5.6121,0.0225243,0.155057
2020-12-14,54081,Raleigh,WV,73361,97.8391,0.0225233,0.0959886
2020-12-14,02020,Anchorage,AK,288000,274.02,0.0225177,0.198134
2020-12-14,37015,Bertie,NC,18947,20.289,0.0225091,0.201323
2020-12-14,22083,Richland,LA,20122,25.2115,0.0224941,0.281375
2020-12-14,37145,Person,NC,39490,49.1159,0.0224496,0.117925
2020-12-14,27135,Roseau,MN,15165,11.1981,0.0224317,0.308905
2020-12-14,48491,Williamson,TX,590551,698.279,0.0224281,0.126954
2020-12-14,27049,Goodhue,MN,46340,57.1398,0.0224189,0.187537
2020-12-14,19193,Woodbury,IA,103107,106.697,0.0224072,0.446376
2020-12-14,20129,Morton,KS,2587,1.92053,0.0223847,0.261811
2020-12-14,17197,Will,IL,690743,779.14,0.0223769,0.242813
2020-12-14,13033,Burke,GA,22383,31.9485,0.0223718,0.246942
2020-12-14,16051,Jefferson,ID,29871,38.906,0.0223641,0.232095
2020-12-14,34033,Salem,NJ,62385,82.2696,0.0223549,0.161362
2020-12-14,21097,Harrison,KY,18886,22.2949,0.0223546,0.12386
2020-12-14,13149,Heard,GA,11923,17.4156,0.0223487,0.161576
2020-12-14,28051,Holmes,MS,17010,21.1569,0.0223478,0.402504
2020-12-14,45037,Edgefield,SC,27260,27.9543,0.022336,0.186944
2020-12-14,29139,Montgomery,MO,11551,13.5215,0.0223281,0.142052
2020-12-14,51740,Portsmouth,VA,94398,172.724,0.0223188,0.152388
2020-12-14,38063,Nelson,ND,2879,2.21328,0.0223139,0.40925
2020-12-14,27041,Douglas,MN,38141,44.5726,0.0223096,0.265217
2020-12-14,27069,Kittson,MN,4298,1.51006,0.0222956,0.233382
2020-12-14,20185,Stafford,KS,4156,3.73192,0.0222941,0.21281
2020-12-14,48135,Ector,TX,166223,144.574,0.0222708,0.25155
2020-12-14,27091,Martin,MN,19683,17.5184,0.0222656,0.250582
2020-12-14,26087,Lapeer,MI,87607,75.1336,0.0222639,0.144584
2020-12-14,51097,King and Queen,VA,7025,11.361,0.022261,0.0799034
2020-12-14,51800,Suffolk,VA,92108,154.455,0.0222599,0.140173
2020-12-14,06097,Sonoma,CA,494336,719.851,0.0222499,0.110811
2020-12-14,19009,Audubon,IA,5496,9.01241,0.0222341,0.222253
2020-12-14,19049,Dallas,IA,93453,108.428,0.0222224,0.300051
2020-12-14,01021,Chilton,AL,44428,60.0962,0.0222071,0.219255
2020-12-14,48339,Montgomery,TX,607391,707.626,0.0221893,0.145452
2020-12-14,26027,Cass,MI,51787,46.3427,0.0221795,0.178771
2020-12-14,48079,Cochran,TX,2853,2.63081,0.0221662,0.241677
2020-12-14,19059,Dickinson,IA,17258,14.101,0.0221643,0.324024
2020-12-14,29003,Andrew,MO,17712,20.5654,0.0221625,0.204481
2020-12-14,22069,Natchitoches,LA,38158,39.4393,0.0221514,0.228933
2020-12-14,17099,LaSalle,IL,108669,128.649,0.0221188,0.220777
2020-12-14,31127,Nemaha,NE,6972,9.79497,0.0221131,0.203209
2020-12-14,19147,Palo Alto,IA,8886,4.24887,0.0221018,0.293831
2020-12-14,18027,Daviess,IN,33351,45.7757,0.0220843,0.207183
2020-12-14,36119,Westchester,NY,967506,1399.19,0.0220658,0.438486
2020-12-14,08037,Eagle,CO,55127,55.4618,0.0220502,0.233546
2020-12-14,55055,Jefferson,WI,84769,95.8244,0.0220499,0.266832
2020-12-14,21071,Floyd,KY,35589,37.285,0.0220485,0.149157
2020-12-14,16015,Boise,ID,7831,4.92173,0.022041,0.106845
2020-12-14,38045,LaMoure,ND,4046,4.22733,0.0220399,0.326007
2020-12-14,30085,Roosevelt,MT,11004,7.55539,0.02203,0.414253
2020-12-14,31129,Nuckolls,NE,4148,3.46418,0.0220271,0.216637
2020-12-14,31177,Washington,NE,20729,23.7937,0.0220203,0.236558
2020-12-14,22019,Calcasieu,LA,203436,246.221,0.0220084,0.224986
2020-12-14,20199,Wallace,KS,1518,0.320089,0.0219816,0.34685
2020-12-14,48291,Liberty,TX,88219,132.736,0.0219787,0.17181
2020-12-14,27157,Wabasha,MN,21627,21.7693,0.0219535,0.199167
2020-12-14,26091,Lenawee,MI,98451,116.808,0.0219332,0.128038
2020-12-14,16063,Lincoln,ID,5366,3.1607,0.0219331,0.286271
2020-12-14,17089,Kane,IL,532403,623.868,0.0219193,0.254904
2020-12-14,29137,Monroe,MO,8644,12.043,0.0218956,0.199045
2020-12-14,31133,Pawnee,NE,2613,0.203613,0.0218926,0.177576
2020-12-14,20103,Leavenworth,KS,81758,58.9485,0.0218843,0.2247
2020-12-14,05127,Scott,AR,10281,16.2211,0.0218579,0.168183
2020-12-14,12019,Clay,FL,219252,355.053,0.0218419,0.162268
2020-12-14,29143,New Madrid,MO,17076,19.7699,0.0218268,0.321442
2020-12-14,53025,Grant,WA,97733,123.545,0.0218069,0.192873
2020-12-14,31093,Howard,NE,6445,6.11335,0.0217897,0.232261
2020-12-14,16073,Owyhee,ID,11823,11.4783,0.0217889,0.261474
2020-12-14,31081,Hamilton,NE,9324,6.93368,0.0217797,0.245604
2020-12-14,48379,Rains,TX,12514,20.6316,0.0217712,0.131836
2020-12-14,48365,Panola,TX,23194,25.8955,0.0217702,0.155885
2020-12-14,36057,Montgomery,NY,49221,92.0226,0.0217597,0.0663767
2020-12-14,34015,Gloucester,NJ,291636,434.598,0.0217414,0.172828
2020-12-14,26049,Genesee,MI,405813,358.39,0.0217361,0.178901
